john-rich-director	Straight	Cancer	U	Director	American	U	White	86
ritchie-neville	Straight	Leo	Christian	Singer	British	U	White	38
boris-livanov-491822	U	U	U	U	U	U	U	U
lenka-filipova	U	Aquarius	U	Singer	Czech	U	White	U
rachelle-ann-go	Straight	Virgo	Roman Catholic	Singer	Filipino	U	Asian	31
megan-duffy	U	Leo	U	Actress	American	U	U	38
leonid-bronevoy	U	Sagittarius	U	Actor	Russian	U	White	88
leighanne-littrell	Straight	Cancer	Evangelical	Actress	American	U	White	48
vincent-fuller	U	Leo	U	Football (American)	American	U	U	U
orla-brady	U	Aries	U	Actress	Irish	U	White	56
jay-c-flippen	Straight	Pisces	U	Actor	American	U	White	71
randall-delgado	U	Aquarius	U	Baseball	Panamanian	U	U	27
wayne-bridge	Straight	Leo	U	Football	British	U	White	37
hammasa-kohistani	U	U	Muslim	Model	Afghan	U	Middle Eastern	U
dorothy-malone	Straight	Aquarius	Roman Catholic	Actress	American	U	White	93
dave-rucker	U	Virgo	U	Baseball	American	U	U	U
franchot-tone	Straight	Pisces	U	Actor	American	U	White	63
josef-marha	Straight	Gemini	U	Ice Hockey	Czech	U	White	U
sofia-vassilieva	U	Libra	U	Actress	American	U	White	24
robert-thurman	Straight	Leo	Buddhist	Writer	American	U	White	U
amanza-smith-brown	Straight	U	U	Model	U	U	White	U
dilan-cicek-deniz	Straight	U	Muslim	Model	Turkish	U	White	U
ross-malinger	U	Cancer	U	Actor	American	U	U	33
emiliano-salinas	Straight	Libra	U	Business	Mexican	U	White	41
nicolas-almagro	U	Leo	U	Tennis	Spanish	U	White	32
anna-prelevic	Straight	Taurus	Christian	TV Personality	Greek	U	White	27
kim-jones	Straight	U	U	Model	British	U	Multiracial	U
barry-cofield	U	Pisces	U	Football (American)	American	U	U	U
tsheca-white	Straight	Aquarius	Christian	Model	Jamaican	U	Black	22
james-macari	U	U	U	Photographer	U	U	U	U
angeline-suppiger	U	Cancer	U	Model	Swiss	U	U	25
cassidy-wolf	U	Cancer	U	U	U	U	U	23
wilhelm-maybach	U	Aquarius	U	Inventor	American	U	U	U
nikki-sixx	Straight	Sagittarius	Other	Musician	American	U	White	58
pia-mia-perez	Straight	Virgo	Christian	Singer	American	U	Multiracial	21
angelique-pretorius	U	U	U	Model (Adult/Glamour)	U	U	U	U
junkie-xl	U	Sagittarius	U	U	Dutch	U	U	49
gabrielle-giffords	Straight	Gemini	U	Politician	American	U	White	47
bob-denver	Straight	Capricorn	U	Actor	American	U	White	70
arthur-miller	Straight	Libra	Jewish	Playwright	American	U	White	89
joanne-linville	U	Capricorn	U	Actress	American	U	White	89
keith-robinson	Straight	Capricorn	U	Actor	American	U	Black	41
randy-travis	Straight	Taurus	Born-Again Christian	Country Musician	American	U	White	58
mara-wilson	Bisexual	Leo	Jewish	Actress	American	U	White	30
louis-mustillo	U	Gemini	U	Actor	American	U	White	59
kenny-doughty	Straight	Capricorn	U	Actor	British	U	White	36
nicole-courcel	Straight	Libra	Roman Catholic	Actress	French	U	White	84
sherron-collins	U	Pisces	U	Basketball	American	U	U	30
nicole-joraanstad	Straight	Scorpio	U	Personality	American	U	White	36
sureyya-guzel	U	U	U	U	U	U	U	U
marianne-puglia	U	Aquarius	U	Model	Venezuelan	U	Multiracial	32
ferdy-mayne	Straight	Pisces	Jewish	Actor	German	U	U	81
billy-lee-riley	Straight	Libra	U	Singer	American	U	White	75
lisa-fuller	Straight	Scorpio	U	Actress	American	U	White	50
ruveyda-oksuz	Straight	Gemini	Muslim	Model	Turkish	U	White	23
tate-donovan	Straight	Libra	Roman Catholic	Actor	American	U	White	54
howard-twilley	U	Capricorn	U	Football (American)	American	U	U	73
irina-skobtseva	Straight	Leo	Atheist	Actress	Russian	U	White	90
shammi-kapoor	Straight	Libra	U	Actor	Indian	U	U	79
nicky-byrne	Straight	Libra	Roman Catholic	Singer	Irish	U	White	38
ellen-van-lochem	Straight	U	U	Relative	Dutch	U	White	U
cory-michael-smith	Straight	Scorpio	U	Actor	American	U	White	30
angelica-jones	Straight	Capricorn	Roman Catholic	Actress	Filipino	U	Asian	34
bruce-forsyth	Straight	Pisces	U	TV Personality	British	U	White	89
samantha-dezur	U	U	U	U	U	U	U	U
bibi-osterwald	U	Aquarius	Roman Catholic	Actress	American	U	White	83
tatyana-kolganova	U	Aries	U	Actress	Russian	U	White	U
darcy-demoss	U	Leo	U	Actress	American	U	White	54
brannon-braga	Straight	Leo	Agnostic	Film/TV Producer	American	U	White	52
queen-geraldine	Straight	Leo	Roman Catholic	Royalty	Albanian	U	White	87
lisa-madden	U	U	U	U	U	U	U	U
john-bramlett	U	Cancer	U	Football (American)	American	U	U	U
dominic-rhodes	U	Capricorn	U	Football (American)	American	U	U	U
akiko-suzuki	Straight	Aries	U	Skating	Japanese	U	Asian	32
matt-holliday	U	Capricorn	U	Baseball	American	U	U	37
ken-singleton	U	Gemini	U	Baseball	American	U	Black	70
mini-anden	U	Gemini	U	Model	Swedish	U	White	39
gareth-edwards-director	U	U	U	Film Director	British	U	U	U
andreas-dackell	Straight	Capricorn	U	Ice Hockey	Swedish	U	White	U
roy-roberts	Straight	Pisces	U	Actor	American	U	White	69
jill-hennessy	Straight	Sagittarius	U	Actress	Canadian	U	White	48
matt-kenseth	Straight	Pisces	U	Auto Racing	American	U	White	45
katia-margaritoglou	Straight	U	Greek Orthodox	Model	Greek	U	White	U
kourtney-reppert	U	U	U	Model (Adult/Glamour)	U	U	U	U
donnell-woolford	U	Capricorn	U	Football (American)	American	U	U	51
maris-wrixon	Straight	Capricorn	U	Actress	American	U	White	82
lisa-hartman	Straight	Gemini	Christian	Actress	American	U	White	61
larramie-doc-shaw	Straight	Taurus	U	Actor	American	U	Black	25
nicki-clyne	U	Aquarius	U	Actress	Canadian	U	White	34
turjan-hyska	U	Aries	U	Singer	Albanian	U	U	32
vincent-ventresca	U	Taurus	U	Actor	American	U	White	51
miguel-angelo	U	U	U	U	U	U	U	U
alan-ashby	Straight	Gemini	U	Guitarist	American	U	White	26
audrey-ferris-201695	U	U	U	U	U	U	U	U
tom-van-landuyt	Straight	Taurus	U	Actor	Dutch	U	White	50
james-villiers	U	Libra	U	Actor	British	U	White	67
meshach-taylor	Straight	Aries	Christian	Actor	American	U	Black	67
elizabeth-adamczyk	U	U	U	Actress	Scottish	U	White	U
michael-j-fox	Straight	Gemini	U	Actor	Canadian	U	White	56
robert-quarry	Straight	Scorpio	U	Actor	American	U	White	83
yvette-freeman	Straight	Libra	Christian	Actress	American	U	Multiracial	59
myrna-dell	Straight	Pisces	U	Actress	American	U	White	86
derek-kennard	U	Virgo	U	Football (American)	American	U	U	55
clara-mendez-leite	U	U	U	U	U	U	U	U
kathryn-meisle	U	Gemini	U	U	U	U	U	57
don-wakamatsu	U	Pisces	U	Baseball	American	U	U	U
tommie-campbell	U	Virgo	U	U	U	U	U	U
becca-sweitzer	U	U	U	Actress	American	U	White	U
tommy-bond	Straight	Virgo	U	Actor	American	U	White	79
jessica-seinfeld	Straight	Virgo	Jewish	Philanthropist	American	U	White	46
pat-borders	U	Taurus	U	Baseball	American	U	U	54
jane-birkin	Straight	Sagittarius	U	Actress	English	U	White	70
deniz-turker	U	U	U	U	U	U	U	U
ritvik-sahore	Straight	U	U	Actor	Indian	U	Asian/Indian	U
cezara-dafinescu	U	Leo	U	Actress	Romanian	U	White	U
christopher-roman	Straight	Aries	U	Actor	American	U	Multiracial	32
norm-macdonald	Straight	Libra	Agnostic	Comic	Canadian	U	White	53
nadine-sierra	Straight	Taurus	U	Singer	American	U	Multiracial	29
steve-hart-9046746	U	U	U	Stunts	U	U	White	U
belen-fabra	U	Scorpio	U	Model	Spanish	U	U	39
cacilda-becker	U	Aries	U	Actress	Brazilian	U	White	U
rachel-alexander	U	Virgo	U	Model	American	U	White	30
roseline-luo	U	U	U	Model (Adult/Glamour)	U	U	U	U
thom-christopher	Straight	Libra	U	Actor	American	U	White	76
travis-beckum	U	Aquarius	U	Football (American)	American	U	U	30
kolten-wong	U	Libra	U	Baseball	U	U	U	U
demetria-mckinney	Straight	Virgo	U	Actress	American	U	Black	38
jeff-larish	U	Libra	U	Baseball	American	U	U	U
hannerl-melcher	U	Scorpio	U	Actress	Austrian	U	White	U
emily-hart	Straight	Taurus	Roman Catholic	Actress	American	U	White	31
mady-rahl	U	Capricorn	U	Actress	German	U	White	94
toryn-green	U	Scorpio	U	U	U	U	U	41
jeremy-mcconnell-cooke	Straight	Pisces	U	Model	Irish	U	White	27
jon-lieber	Straight	Aries	U	Baseball	American	U	White	47
leila-thomas	U	U	U	Model	American	U	Multiracial	U
bob-zeman	U	Pisces	U	Football (American)	American	U	U	80
katy-b	U	Taurus	U	Singer	British	U	White	28
ali-sunal	Straight	Virgo	U	Actor	Turkish	U	White	40
jack-kelly-actor	U	U	U	Actor	U	U	U	U
frank-funk	U	Virgo	U	Baseball	American	U	U	82
j-c-romero	U	Gemini	U	Baseball	Puerto Rican	U	U	U
sherry-lansing	Straight	Cancer	Jewish	Film/TV Producer	American	U	White	73
evelina-papantoniou	U	Gemini	Greek Orthodox	Model	Greek	U	White	38
bree-smith-model	Straight	U	U	Model	American	U	White	U
sheridan-smith	Straight	Cancer	U	Actress	English	U	White	36
deena-dill	U	U	U	Actress	American	U	White	U
karina-flores	U	Capricorn	U	Model (Adult/Glamour)	Brazilian	U	White	28
niko-pepaj	Straight	U	U	Actor	American	U	Multiracial	U
victoria-strauss	U	U	U	U	U	U	U	U
dan-abrams	Straight	Taurus	Jewish	TV News	American	U	White	51
dr-who	U	U	U	U	U	U	U	U
sterling-beaumon	U	Gemini	U	Actor	American	U	White	22
vince-wilfork	U	Scorpio	U	Football (American)	American	U	Black	35
mathieu-garon	U	Capricorn	U	Ice Hockey	Canadian	U	U	U
harry-sydney	U	Cancer	U	Football (American)	American	U	U	U
jan-preucil	U	Aquarius	U	Actor	Czech	U	White	U
christopher-richard-stringini	Straight	Sagittarius	Christian	Actor	American	U	White	28
tristiane-banon	U	Gemini	U	Journalist	French	U	U	38
john-ibrahim	Straight	Virgo	U	Business	Australian	U	Middle Eastern	47
richard-mora	U	Aquarius	U	Actor	American	U	OTHER	42
tamer-karadagli	Straight	Gemini	U	Actor	Turkish	U	White	50
maria-fernanda-yepes	U	Capricorn	U	Actress	Colombian	U	White	36
lydia-lunch	U	Gemini	U	Singer	American	U	White	58
mike-mazurki	Straight	Capricorn	U	Actor	Austrian	U	White	82
rufa-mae-quinto	Straight	Gemini	U	TV Personality	Filipino	U	Multiracial	39
peri-gilpin	Straight	Gemini	Christian	Actress	American	U	White	56
edward-judson	U	U	U	U	U	U	U	U
johan-elmander	Straight	Gemini	U	Football	Swedish	U	White	36
savvas-gentsoglou	Straight	Virgo	U	Football	Greek	U	White	27
jessica-collins	Straight	Aries	U	Actress	American	U	White	46
jalle-verne	U	Libra	U	Musician	Finnish	U	White	U
ruth-weyher	U	Gemini	U	Actress	U	U	White	81
andrea-barber	Straight	Cancer	U	Actress	American	U	White	41
rachel-yampolsky	U	U	U	Model	American	U	White	U
jay-gordon	Straight	Aquarius	Atheist	Singer	American	U	White	50
javier-hernandez	U	Gemini	Roman Catholic	Football	Mexican	U	U	29
j-j-putz	U	Pisces	U	Baseball	American	U	U	40
angela-petts	U	U	U	Model (Adult/Glamour)	U	U	U	U
lev-polyakov	U	Taurus	U	Actor	Russian	U	White	U
jason-manuel-olazabal	Straight	Libra	U	Actor	American	U	U	43
eddie-house	U	Taurus	U	Basketball	American	U	U	39
mary-alice-stephenson	U	U	U	U	U	U	U	U
adam-housley	Straight	Leo	U	TV News	American	U	White	46
alexandra-wallace	U	U	U	Model (Adult/Glamour)	American	U	U	U
john-witherspoon	Straight	Aquarius	U	Actor	American	U	Black	75
bryci	Bisexual	Sagittarius	Christian	Pornstar	Canadian	U	White	31
ilze-saunders	U	U	U	Model	South African	U	White	U
bobby-duckworth	U	Sagittarius	U	Football (American)	American	U	U	U
joe-duplantier	Straight	Libra	U	Musician	French	U	White	40
malcolm-jenkins	U	Sagittarius	U	Football (American)	American	U	U	U
daniela-torres-44177490	Straight	Aquarius	U	Model	Nicaraguan	U	White	U
sheryfa-luna	Straight	Aquarius	U	Musician	French	U	White	28
nami-shirota	U	U	U	Model (Adult/Glamour)	U	U	U	U
lya-mara	U	Leo	U	Actress	Russian	U	White	62
bern-brostek	U	Virgo	U	Football (American)	American	U	U	51
alex-meraz	Straight	Capricorn	U	Actor	American	U	OTHER	32
maryjun-takahashi	Straight	Scorpio	U	Model	Japanese	U	Multiracial	29
ray-teal	U	Capricorn	U	Actor	American	U	White	74
delonte-west	Straight	Leo	U	Basketball	American	U	Multiracial	34
isabella-hervey	Straight	Pisces	U	Socialite	British	U	White	35
sarah-harding	Straight	Scorpio	Roman Catholic	Singer	British	U	White	35
derek-jeter	Straight	Cancer	Roman Catholic	Baseball	American	U	Multiracial	43
david-hartman	Straight	Taurus	U	Actor	American	U	White	82
jadyn-mark	U	U	U	Actor	American	U	White	U
eddie-firestone	U	Sagittarius	U	Actor	American	U	White	86
elaine-stritch	Straight	Aquarius	Roman Catholic	Actress	American	U	White	89
yasemin-islek	Straight	U	U	Model	Turkish	U	White	U
don-mosebar	U	Virgo	U	Football (American)	American	U	U	U
marc-warren	Straight	Pisces	U	Actor	British	U	White	50
connie-britton	Straight	Pisces	U	Actress	American	U	White	50
jack-johnson	Straight	Taurus	U	Musician	American	U	U	42
crystal-humphries	Straight	U	U	Business	American	U	U	U
bill-gullickson	Straight	Pisces	U	Baseball	American	U	White	58
yekaterina-derevshchikova	U	U	U	Actress	Russian	U	U	U
chuck-tanner	U	Cancer	U	Baseball	American	U	U	81
jeb-terry	U	Aries	U	Football (American)	American	U	U	U
barbie-blank	Straight	Capricorn	Christian	Wrestling	American	U	White	30
gemma-chan	Straight	Sagittarius	U	Model	British	U	Asian	34
claudia-lennear	U	U	U	Singer	American	U	Black	U
hassan-jones	U	Cancer	U	Football (American)	American	U	U	U
erkan-petekkaya	Straight	Sagittarius	Muslim	Actor	Turkish	U	White	45
donna-axum	U	Capricorn	U	Model	American	U	White	U
antrea-kyriakou	Straight	U	Greek Orthodox	Model	Cypriot	U	White	U
aria-giovanni	Bisexual	Scorpio	U	Pornstar	American	U	White	39
sean-kanan	Straight	Scorpio	Jewish	Actor	American	U	White	50
dominique-moceanu	U	Libra	U	Gymnastics	American	U	White	35
anthony-hamilton	U	Cancer	U	Singer	American	U	Black	46
linda-morand	Straight	Gemini	Christian	Actress	American	U	White	71
satomi-ishihara	Straight	Capricorn	U	Actress	Japanese	U	Asian	30
naike-rivelli	Bisexual	Libra	U	Singer	Italian	U	White	42
ned-bolcar	U	Capricorn	U	Football (American)	American	U	U	50
tommy-reamon	U	Pisces	U	Football (American)	American	U	U	65
jonathan-gosselin	Straight	Aries	Christian	Reality TV	American	U	Multiracial	40
gus-murray	U	U	U	U	U	U	U	U
sophie-okonedo	Straight	Leo	Jewish	Actress	British	U	Multiracial	49
barbara-bach	Straight	Virgo	Jewish	Actress	American	U	White	70
sherman-edwards	U	Aries	U	Songwriter	American	U	White	61
ioanna-filippou	U	U	Greek Orthodox	Model	Cypriot	U	White	U
a-j-duhe	U	Sagittarius	U	Football (American)	American	U	U	61
robert-klein	Straight	Aquarius	Jewish	Actor	American	U	White	75
catherine-tate	Straight	Taurus	U	Actress	British	U	White	49
laeticia-hallyday	U	Pisces	U	Actress	French	U	White	42
joe-vellano	U	Scorpio	U	Football (American)	U	U	U	U
jessica-capshaw	Straight	Leo	U	Actress	American	U	White	41
johnny-rzeznik	Straight	Sagittarius	U	Musician	American	U	White	51
jack-tartaglia	U	U	U	U	U	U	U	U
jacy-andrews	U	Capricorn	U	Actress	American	U	White	39
andreia-dinis	Straight	Sagittarius	Roman Catholic	Model	Portuguese	U	White	39
agustina-lecouna	Straight	Sagittarius	U	Actress	Argentinean	U	White	39
pinky-peenkay-tang	U	U	U	Model (Adult/Glamour)	U	U	U	U
antonella-lualdi	Straight	Cancer	U	Actress	Italian	U	White	86
michelle-thomas	Straight	Virgo	U	Actress	American	U	Black	30
natalia-tsaliki	Straight	U	Greek Orthodox	Actress	Greek	U	White	U
pernille-moeller	Straight	U	U	Model	Danish	U	White	U
thomas-anders	Straight	Pisces	U	Singer	German	U	White	54
johanna-von-koczian	U	Scorpio	U	Actress	German	U	U	83
yang-qian-qian	U	U	U	Model (Adult/Glamour)	U	U	U	U
daisy-wang	U	U	U	Model (Adult/Glamour)	U	U	U	U
boris-klyuyev	U	Cancer	U	Actor	Russian	U	White	73
juan-manuel-urtubey	U	Virgo	U	U	U	U	U	U
chris-pitman	Straight	Scorpio	Other	Musician	American	U	White	55
kronprins-frederik	Straight	Gemini	Lutheran	Royalty	Danish	U	White	49
rodney-alcala	Straight	Leo	U	Criminal	American	U	White	74
anthony-lerew	Straight	Scorpio	U	Baseball	American	U	White	34
toniu-fonoti	U	Sagittarius	U	Football (American)	U	U	U	U
inma-de-santis	U	Pisces	U	Actress	Spanish	U	White	30
jessica-hahn	Straight	Cancer	U	Model (Adult/Glamour)	American	U	White	58
franciely-freduzeski	Straight	Libra	U	Actress	Brazilian	U	White	38
sully-boyar	Straight	Sagittarius	U	Actor	American	U	White	76
cameron-mitchell	Straight	Scorpio	U	Actor	American	U	White	75
renate-ewert	U	Scorpio	U	Actress	U	U	U	33
reggie-austin	U	Capricorn	U	Actor	American	U	Black	38
estelle-brody	U	Leo	U	Actress	American	U	U	94
george-wassouf	U	Capricorn	Christian	Singer	Syrian	U	Middle Eastern	55
dominika-szijartoova	U	U	U	Model	Slovakian	U	U	U
charles-ruggles	Straight	Aquarius	U	Actor	American	U	White	84
joan-lunden	Straight	Virgo	U	TV News	American	U	White	67
liz-torres	Straight	Libra	Roman Catholic	Actress	American	U	Multiracial	70
roy-khan	Straight	Pisces	U	Musician	Norwegian	U	White	47
france-gall	Straight	Libra	U	Singer	French	U	White	69
salim-stoudamire	U	Libra	U	Basketball	American	U	U	34
filippa-lagerback	Straight	Virgo	U	TV Personality	Swedish	U	White	44
carla-peterson	Straight	Aries	U	Actress	Argentinean	U	White	43
celeste-holm	Straight	Taurus	Roman Catholic	Actress	American	U	White	95
michael-tylo	Straight	Libra	U	Actor	American	U	White	68
mary-healy	Straight	Aries	U	Actress	American	U	White	96
jordan-carver	Straight	Aquarius	U	Model (Adult/Glamour)	German	U	White	31
sonia-forbes-adam	Straight	U	U	U	British	U	U	U
nicole-huber	Straight	Gemini	U	Model	Paraguayan	U	White	27
rick-dees	U	Aries	U	Radio Personality	American	U	White	67
mark-harmon	Straight	Virgo	Roman Catholic	Actor	American	U	White	66
rei-kikukawa	Straight	Pisces	U	Model	Japanese	U	Asian	39
susan-ward	Straight	Aries	Christian	Actress	American	U	White	41
robert-llewellyn	Straight	Pisces	Atheist	Actor	British	U	White	61
sasha-singleton	U	Capricorn	U	Model (Adult/Glamour)	American	U	Multiracial	38
vladimir-yemelyanov	Straight	Gemini	U	Actor	Russian	U	White	64
alex-o-loughlin	Straight	Virgo	U	Actor	Australian	U	White	41
floriana-lima	Straight	Aries	U	Actress	American	U	Multiracial	34
deniz-akkoyun	U	Scorpio	U	Model	Dutch	U	U	32
mark-occhilupo	U	Gemini	U	Surfing	Australian	U	White	51
jamie-draven	U	Taurus	U	Actor	English	U	White	38
amanda-aday	U	Aquarius	U	Actress	American	U	White	36
anna-bousdoukou	U	U	Greek Orthodox	Journalist	Greek	U	White	U
antonia-fontenelle	Straight	Aries	U	Actress	Brazilian	U	White	44
shamcey-supsup	Straight	Taurus	Roman Catholic	Architect	Filipino	U	Multiracial	31
kandyce-proia	U	U	U	Model (Adult/Glamour)	U	U	U	U
john-bregar	Straight	Pisces	U	Actor	Canadian	U	White	32
jules-munshin	Straight	Pisces	Jewish	Actor	American	U	White	54
tracy-hyde	U	Taurus	U	Actress	British	U	White	58
paulo-orlando	Straight	Scorpio	Roman Catholic	Baseball	Brazilian	U	Multiracial	U
jose-contreras	Straight	Sagittarius	U	Baseball	Cuban	U	Black	45
andrew-luck	Straight	Virgo	Christian	Football (American)	American	U	White	28
bobby-malkmus	U	Cancer	U	Baseball	American	U	U	86
bahar-soomekh	Straight	Aries	Jewish	Actress	Iranian	U	Middle Eastern	42
michael-hutchence	Straight	Aquarius	U	Soundtrack	Australian	U	White	37
