kayleigh-pearson	Straight	Cancer	U	Model (Adult/Glamour)	British	U	White	32
deana-carter	Straight	Capricorn	U	Country Musician	American	U	White	51
patrick-bristow	Gay	Libra	U	Actor	American	U	White	55
karolina-szymczak	U	U	U	Model	Polish	U	White	U
ghostface-killah	U	Taurus	U	Personality	American	U	U	47
agnieszka-sienkiewicz	U	Cancer	U	Actress	Polish	U	White	33
joe-greene	Straight	Libra	U	Football (American)	American	U	Black	71
ellis-burks	U	Virgo	U	Baseball	American	U	U	53
yasmeen-ghauri	Straight	Aries	U	Model	Canadian	U	White	46
antonia-kallimoukou	U	Gemini	Greek Orthodox	Model	Greek	U	White	U
sun-fei-fei	Straight	Pisces	U	Actress	Chinese	U	Asian	36
natalie-westling	Lesbian	Gemini	U	Model	American	U	White	21
yevgeni-lebedev	U	Capricorn	U	Actor	Russian	U	White	80
fabian-mazzei	Straight	Capricorn	U	Actor	Argentinean	U	White	51
champ-bailey	Straight	Cancer	U	Football (American)	American	U	Black	39
roger-moore	Straight	Libra	U	Actor	British	U	White	89
rodrigo-lombardi	Straight	Libra	U	Actor	Brazilian	U	White	40
derick-brassard	U	Virgo	U	Ice Hockey	Canadian	U	White	30
norm-van-brocklin	U	Pisces	U	Football (American)	American	U	U	57
marta-cecchetto	Straight	Capricorn	U	Model	Italian	U	White	39
gregg-rainwater	U	Pisces	U	Actor	American	U	Multiracial	51
jon-cedar	Straight	Aquarius	U	Actor	American	U	White	80
jerramy-stevens	Straight	Scorpio	U	Football (American)	American	U	Multiracial	37
erika-garcia	U	U	U	Actress	Mexican	U	White	U
scott-prendergast	U	Pisces	U	Actor	American	U	White	47
kelly-macdonald	Straight	Pisces	U	Actress	Scottish	U	White	41
rosie-vela	U	Sagittarius	U	Model	American	U	White	64
eliza-cuts	U	U	U	Other	American	U	White	U
allison-mccurdy	Straight	Cancer	Christian	Actress	American	U	White	38
besnik-caka	U	U	U	Singer	Kosovar	U	U	U
robert-russell	Straight	U	U	Artist	American	U	White	U
woodrow-parfrey	Straight	Libra	U	Actor	American	U	White	61
nuria-madruga	Straight	Virgo	Roman Catholic	Actress	Portuguese	U	White	37
tamara-sedmak	U	Cancer	U	U	U	U	U	41
luciana-pedraza	Straight	Capricorn	U	Director	Argentinean	U	White	45
will-smith	Straight	Libra	Scientology	Actor	American	U	Black	49
georgia-fowler	Straight	Gemini	U	Model	New Zealander	U	White	25
alessia-marcuzzi	Straight	Scorpio	Roman Catholic	TV Personality	Italian	U	White	44
joey-gaydos-jr	Straight	Aries	U	Musician	American	U	White	26
holley-fain	U	Virgo	U	Actress	American	U	White	36
drew-lachey	Straight	Leo	U	Singer	American	U	White	41
rae-dawn-chong	Straight	Pisces	U	Actress	American	U	Multiracial	56
chloe-wilde	U	Sagittarius	U	TV Personality	Canadian	U	White	U
rosita-moreno	Straight	Pisces	Roman Catholic	Actress	Spanish	U	White	86
justin-knoedler	U	Cancer	U	Baseball	American	U	U	37
lionel-bart	U	Leo	U	Composer	British	U	White	68
hannah-glasby	Straight	U	U	Model	Australian	U	White	U
willie-geist	U	Taurus	U	TV News	American	U	White	42
dipannita-sharma	U	Scorpio	U	Model	Indian	U	U	41
roosevelt-leaks	U	Aquarius	U	Football (American)	American	U	U	64
charlotte-hoyer	Straight	Cancer	U	Model	Danish	U	White	U
bob-pettit-4187346	U	U	U	U	U	U	U	U
bennet-guillory	Straight	Scorpio	U	Actor	American	U	Multiracial	67
inna-korobkina	Straight	Pisces	Roman Catholic	Model	Russian	U	White	36
janine-magnan	U	Aries	U	Actress	French	U	White	U
ewen-bremner	Straight	Aquarius	U	Actor	British	U	White	45
danny-copeland	U	Aquarius	U	Football (American)	American	U	U	51
meat-loaf	Straight	Libra	U	Singer	American	U	White	70
andrea-varkonyi	Straight	Scorpio	U	TV News	Hungarian	U	White	42
elizabeth-baur	Straight	Sagittarius	U	Actress	American	U	White	69
syd-o-brien	U	Aquarius	U	Baseball	American	U	U	U
daniela-romo	Straight	Virgo	U	Actress	Mexican	U	Multiracial	58
wilson-bethel	Straight	Pisces	U	Actor	American	U	White	33
myste-nicole	U	U	U	Model (Adult/Glamour)	U	U	U	U
juliane-kohler	U	Leo	U	Actress	German	U	White	52
amanda-aday	U	Aquarius	U	Actress	American	U	White	36
d-b-sweeney	Straight	Scorpio	U	Actor	American	U	White	55
alex-skuby	U	Capricorn	U	Actor	American	U	White	44
tom-hulce	Gay	Sagittarius	U	Actor	American	U	White	63
crista-cober	U	U	U	Model	Canadian	U	White	U
lisa-butcher	Straight	U	U	Model	British	U	White	U
juliana-imai	Straight	Pisces	Roman Catholic	Model	Brazilian	U	Multiracial	32
leo-ku	Straight	Leo	U	Singer	Hong Konger	U	Asian	45
marian-rivera	Straight	Leo	Roman Catholic	Actress	Filipino	U	Multiracial	33
james-achor	Straight	U	U	Musician	U	U	White	U
peerless-price	U	Scorpio	U	Football (American)	American	U	U	40
ege-aydan	U	U	U	U	U	U	U	U
priyanka-gandhi	U	Capricorn	U	Politician	Indian	U	Asian/Indian	46
tanisha-harper	Straight	Virgo	U	Model	American	U	Multiracial	36
micheal-ray-richardson	Straight	Aries	U	Basketball	American	U	Black	62
jade-goody	Straight	Gemini	Christian	TV Personality	English	U	Multiracial	27
manny-lawson	U	Cancer	U	Football (American)	American	U	U	33
lesley-roy	U	U	U	Singer	Irish	U	White	U
claudio-viana	Bisexual	Taurus	U	Reality TV	Portuguese	U	White	30
jean-sebastien-giguere	Straight	Taurus	U	Ice Hockey	Canadian	U	White	40
brett-oberholtzer	U	Cancer	U	Baseball	U	U	U	U
graca-machel	Straight	Libra	U	U	U	U	Black	71
nadia-marcinko	U	U	U	Transportation Department	Slovakian	U	White	U
june-cochran	U	Pisces	Christian	Model	American	U	White	62
jane-asher	Straight	Aries	Atheist	Actress	British	U	White	71
calum-caldwell	U	U	U	U	U	U	U	U
unter-null	U	U	U	U	American	U	U	U
vitantonio-liuzzi	U	Leo	U	Auto Racing	Italian	U	U	36
liliana-henao-hoyos	Straight	U	U	Model (Adult/Glamour)	Colombian	U	White	U
ahu-sungur	U	Aquarius	U	Actress	Turkish	U	U	36
daniela-amavia	Straight	Pisces	U	Actress	German	U	White	51
lucy-liu	Straight	Sagittarius	Buddhist	Actress	American	U	Asian	48
turhan-bey	Straight	Aries	Muslim	Actor	Austrian	U	Multiracial	90
jake-short	U	Gemini	Christian	Actor	American	U	White	20
nadja-peulen	Straight	Capricorn	U	Bassist	German	U	White	38
ozan-osmanpasaoglu	Straight	Capricorn	U	Actor	Turkish	U	White	33
david-cirino-jr	U	U	U	U	U	U	U	U
chris-kattan	Straight	Libra	Jewish	Actor	American	U	White	46
tom-petty	Straight	Libra	Other	Musician	American	U	White	66
michael-constantine	Straight	Gemini	Greek Orthodox	Actor	American	U	White	90
essi-poysti	U	U	U	Model (Adult/Glamour)	U	U	U	U
mike-nickeas	U	Aquarius	U	Baseball	Canadian	U	U	34
isabelle-corey	U	Gemini	U	Actress	French	U	White	71
saule-silinyte	U	Virgo	U	Model	Lithuanian	U	White	U
aleksandr-galibin	Straight	Libra	Agnostic	Actor	Russian	U	White	62
joel-rinne	U	Gemini	U	Actor	Finnish	U	White	U
morgan-benoit	U	Taurus	U	Actor	American	U	White	37
kevin-seitzer	U	Aries	U	Baseball	American	U	U	55
gary-cuozzo	U	Taurus	U	Football (American)	American	U	U	76
bailey-nortje	Straight	U	U	Model	South African	U	White	U
teresa-hurtado-de-ory	U	Taurus	U	Actress	Spanish	U	White	U
hilda-clark	U	U	U	Model	American	U	U	U
bostjan-nachbar	U	Cancer	U	Basketball	Slovenian	U	U	U
drew-powell	U	Capricorn	U	Actor	American	U	White	41
roni-size	U	Scorpio	U	U	Jamaican	U	U	47
billy-drago	Straight	Virgo	U	Actor	American	U	White	68
diana-lewis	U	Virgo	U	TV News	American	U	Black	0
martha-macisaac	U	Libra	U	Actress	Canadian	U	White	32
briana-lane	U	Scorpio	U	Model	American	U	White	31
aziz-ansari	U	Pisces	Muslim	Actor	American	U	Asian/Indian	34
mihrije-braha	U	Scorpio	U	Singer	Kosovar	U	U	50
sinem-kobal	Straight	Leo	Muslim	Actress	Turkish	U	White	30
anna-madeley	Straight	U	Anglican / Episcopalian	Actress	British	U	White	U
chris-krug	U	Capricorn	U	Baseball	American	U	U	77
michelle-kwan	Straight	Cancer	Christian	Skating	American	U	Asian	37
dinah-shore	Straight	Pisces	Jewish	Singer	American	U	White	77
luis-aquino	U	Taurus	U	Baseball	Puerto Rican	U	U	U
billi-bruno	Straight	Cancer	U	Actress	American	U	White	20
scott-mellanby	U	Gemini	U	Ice Hockey	Canadian	U	U	U
barbara-dobbins	U	Gemini	U	Model	U	U	U	77
daniela-spanic	Straight	Sagittarius	U	Actress	Venezuelan	U	White	43
faviola-amore	U	U	U	Model (Adult/Glamour)	U	U	U	U
alison-wachtler	Straight	U	U	Actress	American	U	White	U
kaley-cuoco-sweeting	Straight	Sagittarius	Christian	Actress	American	U	White	31
selma-alameri	U	U	U	Reality TV	American	U	White	U
marieh-delfino	Straight	Libra	U	Actress	American	U	White	40
robert-hegyes	Straight	Taurus	U	Actor	American	U	White	60
sulli-choi	Straight	Aries	Christian	Singer	South Korean	U	Asian	23
carolina-van-wielink	U	U	U	Homemaker	Mexican	U	White	U
kimi-raikkonen	Straight	Libra	Atheist	Auto Racing	Finnish	U	White	37
ariana-madix	Straight	Cancer	U	Actress	American	U	White	32
armando-iannucci	U	Sagittarius	U	Personality	British	U	White	53
andy-murray	Straight	Taurus	Christian	Tennis	British	U	White	30
joe-ingles	U	Libra	U	Basketball	Australian	U	U	29
tanya-tagaq	Straight	Taurus	U	Composer	Canadian	U	OTHER	U
mahulena-bocanova	U	Pisces	U	Actress	Czech	U	White	50
korina-longin	Straight	Sagittarius	U	Model	Croatian	U	White	34
arabia	U	U	U	U	U	U	U	U
mickey-mantle	Straight	Libra	U	Baseball	American	U	White	63
tahyna-tozzi	Straight	Taurus	U	Actress	Australian	U	White	31
toni-collette	Straight	Scorpio	U	Actress	Australian	U	White	44
tala-golzar	U	Aquarius	U	Model	American	U	U	28
caitlin-sanchez	Straight	Capricorn	Christian	Actress	American	U	Multiracial	21
susan-stroman	Straight	Virgo	U	Theater Director	American	U	White	63
roberto-clemente	Straight	Leo	U	Baseball	Puerto Rican	U	Black	38
charles-dera	Straight	Sagittarius	U	Pornstar	American	U	White	38
edgar-allan-poe	Straight	Capricorn	U	Writer	American	U	White	40
maruja-retana	U	U	U	U	U	U	U	U
jeanette-macdonald	Straight	Gemini	Christian Science	Actress	American	U	White	61
bret-barberie	Straight	Leo	U	Baseball	American	U	White	50
sennur-kaya	U	U	U	U	U	U	U	U
katrina-risteska	Straight	U	U	Actress	Australian	U	White	U
raine-maida	Straight	Aquarius	U	Singer	Canadian	U	White	47
shelley-duncan	U	Libra	U	Baseball	American	U	U	37
romina-mondello	Straight	Pisces	U	Actress	Italian	U	White	43
estelita-rodriguez	Straight	Cancer	U	Actress	Cuban	U	U	37
mills-lane	U	Scorpio	U	Judge	American	U	U	80
nastya-kunskaya	Straight	U	Russian Orthodox	Model	Russian	U	White	U
anton-volchenkov	U	Pisces	U	Ice Hockey	U	U	U	U
bryan-smolinski	Straight	Capricorn	U	Ice Hockey	American	U	White	45
sara-khan	Straight	Leo	Muslim	Actress	Indian	U	Asian/Indian	30
alan-hale-jr	Straight	Pisces	U	Actor	American	U	White	68
kalel-cullen	Straight	Aries	U	Personality	American	U	White	28
dawn-andrews	U	U	U	Dancer	U	U	White	U
teresa-earnhardt	U	Scorpio	U	Personality	American	U	U	58
richard-harris	Straight	Libra	Roman Catholic	Actor	Irish	U	White	72
percy-gibson	Straight	U	U	Actor	American	U	White	U
eleanor-calder	Straight	Cancer	U	U	British	U	White	25
pascale-hunt	U	U	U	Model	U	U	U	U
sarah-callies	U	U	U	U	U	U	U	U
willie-middlebrooks	U	Aquarius	U	Football (American)	American	U	U	38
susan-holmes	U	U	U	U	U	U	U	U
wilton-lopez	Straight	Cancer	U	Baseball	Nicaraguan	U	Multiracial	34
vince-melouney	U	Leo	U	Guitarist	Australian	U	White	72
katy-perry	Bisexual	Scorpio	Roman Catholic	Singer	American	U	White	32
ellen-holly	Straight	Capricorn	U	Actress	American	U	White	86
surbhi-jyoti	Straight	Gemini	U	Actress	Indian	U	Asian/Indian	U
tokyo-toni	Straight	Libra	Christian	Relative	American	U	Black	U
denisea-wilson	U	U	U	Actress	American	U	Multiracial	U
jennifer-kessy	Straight	Leo	U	Beach Volleyball	American	U	White	40
rani-mukerji	Straight	Aries	Hindu	Actress	Indian	U	Asian/Indian	39
jello-biafra	U	Cancer	U	Actor	American	U	U	59
terry-wooden	U	Capricorn	U	Football (American)	American	U	U	U
ted-white	U	Aquarius	U	Actor	American	U	White	90
percy-kilbride	U	Cancer	U	Actor	American	U	White	76
matt-iseman	Straight	Aquarius	U	Actor	American	U	White	46
ross-browner	U	Aries	U	Football (American)	American	U	U	63
hal-baylor	U	Sagittarius	U	Actor	American	U	White	79
steve-furness	U	Sagittarius	Jewish	Football (American)	American	U	U	U
meg-steedle	U	U	U	Actress	American	U	White	U
angela-mclin	U	U	U	Model (Adult/Glamour)	U	U	U	U
naomi-campbell	Straight	Gemini	Agnostic	Model	British	U	Multiracial	47
diego-martin	U	Virgo	U	Actor	Spanish	U	U	43
laeticia-hallyday	U	Pisces	U	Actress	French	U	White	42
elsie-tarron	Straight	Libra	U	Actress	British	U	White	87
russell-brand	Straight	Gemini	Hindu	Comic	English	U	White	42
neil-dudgeon	Straight	Capricorn	U	Actor	British	U	White	56
andy-hilbert	Straight	Aquarius	U	Ice Hockey	American	U	White	36
john-thaw	Straight	Capricorn	U	Actor	British	U	White	60
tammin-sursok	Straight	Leo	U	Actress	Australian	U	White	34
tawny-fox	U	U	U	Model (Adult/Glamour)	U	U	U	U
alla-osipenko	U	Gemini	U	Dancer	Russian	U	White	85
dania-neto	Straight	Aries	Roman Catholic	Actress	Portuguese	U	White	34
yalcin-konuk	U	U	U	U	U	U	U	U
paige-o-hara	Straight	Taurus	U	Performance Artist	American	U	White	61
kirsi-pyrhonen	Straight	Sagittarius	U	Model	Finnish	U	White	23
gary-keithley	U	Capricorn	U	Football (American)	American	U	U	66
marlin-perkins	Straight	Aries	U	Biologist	American	U	White	81
steven-ogg	Straight	Scorpio	U	Actor	Canadian	U	White	U
joana-de-verona	U	Sagittarius	Roman Catholic	Actress	Portuguese	U	White	27
matt-harpring	U	Gemini	U	Basketball	American	U	U	41
mia-rose-frampton	U	Pisces	U	Actress	American	U	White	21
tamara-nosova	Straight	Scorpio	Atheist	Actress	Russian	U	White	79
ash-christian	U	Capricorn	U	Actor	U	U	U	32
john-koronka	U	Cancer	U	Baseball	American	U	U	U
luis-miguel	Straight	Aries	Roman Catholic	Singer	Mexican	U	White	47
steven-geltz	U	Scorpio	U	Baseball	U	U	U	U
william-f-buckley	U	Sagittarius	U	Writer	American	U	White	82
charlotte-hope	Straight	Libra	U	Actress	British	U	White	21
frances-rafferty	Straight	Gemini	U	Actress	American	U	White	81
camila-finn	Straight	Scorpio	Roman Catholic	Model	Brazilian	U	White	25
kevin-kaesviharn	U	Virgo	U	Football (American)	American	U	U	41
jennifer-aspen	Straight	Libra	Scientology	Actress	American	U	White	43
ju-hyuk-kim	U	Libra	U	Actor	South Korean	U	Asian	U
jeremy-sowers	U	Taurus	U	Baseball	American	U	U	U
amba-jackson	Straight	Gemini	U	U	U	U	U	U
molly-malakias	U	U	U	Model	Malaysian	U	U	U
simon-cruz	Straight	Leo	U	Musician	Swedish	U	White	38
john-molner	Straight	U	U	Other	American	U	White	U
edith-bowman	Straight	Capricorn	U	TV Personality	Scottish	U	White	42
zina-bethune	Straight	Aquarius	U	Actress	American	U	White	66
joe-nichols	Straight	Sagittarius	U	Country Musician	American	U	White	40
taylor-momsen	Bisexual	Leo	U	Singer	American	U	White	24
sivi-aberg	Straight	Taurus	U	Actress	Swedish	U	White	74
maria-raquel-de-andrade	U	U	U	Model	Brazilian	U	White	U
anna-sten	Straight	Sagittarius	U	Actress	Russian	U	White	84
skip-caray	U	Leo	U	U	U	U	U	68
madison-de-la-garza	Straight	Capricorn	Christian	Actress	American	U	Multiracial	15
allee-sutton-hethcoat	U	U	U	Actress	American	U	White	U
sang-woo-kwon	U	Leo	Baptist	Actor	South Korean	U	Asian	41
marcia-hines	U	Cancer	U	Vocalist	American	U	Black	64
courtney-walsh	U	Scorpio	U	Cricket	Jamaican	U	U	54
jean-fraser-kerr-minetti	Straight	U	U	U	American	U	White	U
matt-shea	U	U	U	Actor	U	U	White	U
antti-miettinen	Straight	Cancer	U	Ice Hockey	Finnish	U	White	U
glendon-rusch	U	Scorpio	U	Baseball	American	U	U	U
rich-griffith	U	Leo	U	Football (American)	American	U	U	U
zdenek-troska	U	Taurus	U	U	U	U	U	U
thomas-mars	Straight	Scorpio	U	Singer	French	U	White	40
cilly-feindt	U	Aries	U	Actress	German	U	White	U
nadiya	U	Gemini	U	U	U	U	U	44
rafael-belliard	U	Scorpio	U	Baseball	Dominican	U	U	U
mark-boucher	Straight	Sagittarius	U	Cricket	South African	U	White	40
bill-freehan	U	Sagittarius	U	Baseball	American	U	U	75
sophie-kasaei	Straight	Scorpio	U	Reality TV	English	U	Multiracial	27
kiki-kang	Straight	U	U	Model	Chinese	U	Asian	U
roy-mcmillan	U	Cancer	U	Baseball	American	U	U	U
trent-gamble	U	Leo	U	Football (American)	American	U	U	40
rob-kearney	Straight	Aries	Roman Catholic	Rugby Union	Irish	U	White	31
brian-patrick-kehoe	Straight	Aquarius	U	Model	American	U	White	31
leonard-bernstein	Bisexual	Virgo	Jewish	Conductor	American	U	White	72
magda-laguinge	Straight	U	Roman Catholic	Model	Argentinean	U	White	U
eduardo-chucky-hypolitho	U	Scorpio	U	Musician	Brazilian	U	White	39
vanessa-lengies	Straight	Cancer	U	Actress	Canadian	U	White	32
bilal	U	Leo	U	Singer	American	U	U	38
rowanne-brewer	Straight	Cancer	Christian	Model	American	U	White	53
eleftheria-eleftheriou	U	Taurus	Greek Orthodox	Singer	Cypriot	U	White	28
elle-kull	U	Capricorn	U	Actress	Estonian	U	White	U
reed-doughty	U	Scorpio	U	Football (American)	American	U	U	U
john-carlson-football-american	Straight	Taurus	U	Football (American)	American	U	White	33
inga-neilsen	Straight	Cancer	U	Actress	American	U	White	77
kate-morton-6391844	U	U	U	Writer	Australian	U	U	U
victor-hobson	Straight	Aquarius	U	Football (American)	American	U	Black	37
judith-barrett	Straight	Aquarius	U	Actress	American	U	White	91
steve-tensi	U	Sagittarius	U	Football (American)	American	U	U	74
damien-puckler	Straight	Aries	U	Actor	American	U	White	U
humberto-zurita	Straight	Virgo	U	Actor	Mexican	U	White	63
jacqueline-scott	Straight	Capricorn	U	Actress	American	U	White	85
sabrina-carpenter	Straight	Taurus	Christian	Actress	American	U	White	18
katja-krivorota	U	U	U	Model	U	U	U	U
guy-hamilton	Straight	Virgo	U	Film Director	British	U	White	93
jarkko-ruutu	Straight	Leo	U	Ice Hockey	Finnish	U	White	42
yagmur-tanrisevsin	U	Virgo	U	Actress	Turkish	U	White	27
artika-sari-devi	Straight	Libra	U	Model	Indonesian	U	Multiracial	37
justin-martin	U	Taurus	U	Actor	American	U	Black	23
finesse-mitchell	U	Gemini	U	Actor	American	U	Black	45
eldra-buckley	U	Cancer	U	U	American	U	U	U
zach-helm	Straight	Aquarius	U	Writer	American	U	White	42
martina-beck-skiing	Straight	Virgo	U	Skiing	German	U	White	38
toney-douglas	U	Pisces	U	Basketball	American	U	U	31
joe	U	Cancer	U	Singer	American	U	Black	44
stephen-lord	Straight	Libra	Christian	Actor	British	U	White	44
sienna-miller	Straight	Capricorn	U	Actress	British	U	White	35
lee-so-ra	U	Capricorn	U	Model	U	U	Asian	47
david-nykl	Straight	Aquarius	U	Actor	Canadian	U	White	50
rich-renteria	U	Capricorn	U	Baseball	American	U	U	55
monica-restrepo	U	U	U	Model	Colombian	U	White	U
maria-flor	Straight	Virgo	U	Actress	Brazilian	U	White	34
costa-ronin-actor	U	Aquarius	U	Actor	Australian	U	White	U
sam-mendes	Straight	Leo	Jewish	Film Director	English	U	White	52
sunisa-kim	U	Virgo	U	Model	American	U	Asian	37
jake-ejercito	U	U	U	U	Filipino	U	U	U
janet-langhart	Straight	Capricorn	U	Model	American	U	Multiracial	75
carlos-gomez-baseball	U	Sagittarius	U	Baseball	American	U	Multiracial	31
nichole-galicia	Straight	Aries	U	Actress	American	U	Black	42
linda-kollmeyer	U	U	U	U	U	U	U	U
alessandra-cerna	U	U	U	Model (Adult/Glamour)	U	U	U	U
meg-foster	Straight	Taurus	Buddhist	Actress	American	U	White	69
leonard-whiting	Straight	Cancer	Protestant	Actor	English	U	White	67
hanser-alberto	U	Libra	U	Baseball	U	U	U	U
enya	Straight	Taurus	Roman Catholic	Musician	Irish	U	White	56
alyssa-diaz	U	Virgo	U	Actress	American	U	Multiracial	32
richard-herdman	U	U	U	Actor	British	U	White	U
tariq-aziz	Straight	Taurus	U	Diplomat	Iraqi	U	Middle Eastern	79
jennifer-cole	Straight	Libra	U	Actress	American	U	White	43
santiago-arias	Straight	Capricorn	U	Football	Colombian	U	White	U
audie-england	U	Cancer	U	Actress	American	U	U	50
dave-dalby	Straight	Libra	U	Football (American)	American	U	White	51
tabatha-cash	Straight	Capricorn	U	Pornstar	French	U	Multiracial	43
jose-luis	Straight	Libra	Roman Catholic	Actor	Mexican	U	White	38
don-ameche	Straight	Gemini	Roman Catholic	Actor	American	U	White	85
chuck-knoblauch	Straight	Cancer	U	Baseball	American	U	White	49
liam-aiken	Straight	Capricorn	Christian	Actor	American	U	White	27
bill-travers	Straight	Capricorn	U	Actor	British	U	White	72
jay-o-sanders	Straight	Aries	U	Actor	American	U	White	64
carlos-eduardo-baptista	U	Libra	U	Economist	Brazilian	U	U	39
paul-junger-witt	Straight	Pisces	U	Film/TV Producer	American	U	White	74
nicole-kidman	Straight	Gemini	Roman Catholic	Actress	Australian	U	White	50
ivy-levan	U	Capricorn	U	Singer	American	U	U	30
gina-clarke	Straight	U	U	Model	American	U	White	U
frank-aletter	Straight	Capricorn	U	Actor	American	U	White	83
richard-edson	U	Capricorn	U	Actor	American	U	White	63
jin-mei-xin	U	U	U	Model (Adult/Glamour)	U	U	U	U
